source_file,row_type,year,branch,period,period_type,month_number,sales_amount
REP_S_00134_SMRY.csv,branch,2026,Stories Batroun,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Batroun,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Batroun,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Batroun,total_by_year,year_total,,2839402.11
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,january,month,1,2688382.59
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Bayada,total_by_year,year_total,,2688382.59
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,january,month,1,2236126.13
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Centro Mall,total_by_year,year_total,,2236126.13
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,january,month,1,37549.55
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Event Starco,total_by_year,year_total,,37549.55
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,january,month,1,4189610.42
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories jbeil,total_by_year,year_total,,4189610.42
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,january,month,1,1034753.16
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories kaslik,total_by_year,year_total,,1034753.16
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,january,month,1,4657413.53
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Khaldeh,total_by_year,year_total,,4657413.53
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,january,month,1,735243.25
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories LAU,total_by_year,year_total,,735243.25
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,january,month,1,2941828.23
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Le Mall,total_by_year,year_total,,2941828.23
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,january,month,1,2786703.91
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Mansourieh,total_by_year,year_total,,2786703.91
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,january,month,1,3913985.6
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Ramlet El Bayda,total_by_year,year_total,,3913985.6
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,january,month,1,1896890.4
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories raouche,total_by_year,year_total,,1896890.4
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,january,month,1,2433043.85
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Saida,total_by_year,year_total,,2433043.85
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,january,month,1,2455657.06
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories sin el fil,total_by_year,year_total,,2455657.06
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,january,month,1,2434786.67
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Sour 2,total_by_year,year_total,,2434786.67
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,january,month,1,1069784.99
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Verdun,total_by_year,year_total,,1069784.99
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,january,month,1,5752503.31
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,february,month,2,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,march,month,3,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,april,month,4,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,may,month,5,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,june,month,6,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,july,month,7,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,august,month,8,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,september,month,9,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,october,month,10,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,november,month,11,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,december,month,12,0.0
REP_S_00134_SMRY.csv,branch,2026,Stories Zalka,total_by_year,year_total,,5752503.31
REP_S_00134_SMRY.csv,grand_total,2026,Total,january,month,1,62525672.03
REP_S_00134_SMRY.csv,grand_total,2026,Total,february,month,2,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,march,month,3,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,april,month,4,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,may,month,5,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,june,month,6,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,july,month,7,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,august,month,8,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,september,month,9,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,october,month,10,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,november,month,11,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,december,month,12,0.0
REP_S_00134_SMRY.csv,grand_total,2026,Total,total_by_year,year_total,,62525672.03
